"","State","County","fips","7_day_average_case_growth"
"1","Washington","Snohomish","53061",0.902214387636838
"2","Illinois","Cook","17031",0.625432837472857
"3","California","Orange","06059",0.849490199475324
"4","Arizona","Maricopa","04013",0.7323090589846
"5","California","Los Angeles","06037",1.16285666382877
"6","California","Santa Clara","06085",1.79341271138153
"7","Massachusetts","Suffolk","25025",0.331760302169381
"8","California","San Francisco","06075",1.44240569640901
"9","Wisconsin","Dane","55025",1.27187083357125
"10","California","San Diego","06073",1.277783582349
"11","Texas","Bexar","48029",0.463839648258318
"12","Nebraska","Douglas","31055",1.16981892475511
"13","California","Humboldt","06023",2.81442184372528
"14","California","Sacramento","06067",1.08497976018644
"15","California","Solano","06095",1.58063120553818
"16","Washington","Spokane","53063",1.39943063712517
"17","Utah","Salt Lake","49035",0.869650683935472
"18","California","Marin","06041",0.740937464421709
"19","California","Napa","06055",2.34745758419204
"20","California","Sonoma","06097",2.20617454537607
"21","Oregon","Washington","41067",1.30884929909901
"22","Washington","King","53033",0.965934850227529
"23","California","Alameda","06001",1.58014251348172
"24","Florida","Hillsborough","12057",1.24618142232828
"25","Florida","Manatee","12081",0.874839174022897
"26","California","Placer","06061",1.93898344593541
"27","California","San Mateo","06081",1.40272565028182
"28","Georgia","Fulton","13121",1.66838897706722
"29","Massachusetts","Norfolk","25021",0.405563032266845
"30","New Hampshire","Grafton","33009",0
"31","Washington","Walla Walla","53071",3.3360006757003
"32","California","Contra Costa","06013",2.09186738287181
"33","North Carolina","Wake","37183",1.18278611106828
"34","New Jersey","Bergen","34003",0.173307683757669
"35","New York","Westchester","36119",0.0816098918694516
"36","Texas","Fort Bend","48157",4.15244489066056
"37","Washington","Chelan","53007",2.09208846878347
"38","Colorado","Douglas","08035",0.874589576719437
"39","Colorado","Jefferson","08059",0.871272987291118
"40","Florida","Santa Rosa","12113",1.82354904478928
"41","Maryland","Montgomery","24031",0.473413695751185
"42","Massachusetts","Middlesex","25017",0.298558128859273
"43","Nevada","Clark","32003",1.78953013074377
"44","Nevada","Washoe","32031",1.206638888084
"45","New York","Nassau","36059",0.117447745970555
"46","Tennessee","Williamson","47187",1.2290971268375
"47","Texas","Harris","48201",1.75853336001751
"48","Arizona","Pinal","04021",0.352664677338592
"49","California","Yolo","06113",1.56288243171631
"50","Colorado","Denver","08031",0.69305044157751
"51","Colorado","Eagle","08037",1.05255774613026
"52","Colorado","El Paso","08041",1.42573587697575
"53","Florida","Broward","12011",1.17069132647693
"54","Florida","Lee","12071",0.78972296873663
"55","Georgia","Polk","13233",2.50068479096012
"56","Hawaii","Honolulu","15003",7.05648911932256
"57","Indiana","Marion","18097",1.06042291427469
"58","Kentucky","Fayette","21067",2.46274408689465
"59","Minnesota","Ramsey","27123",1.38035738783418
"60","New Jersey","Camden","34007",0.323840242807345
"61","New York","Rockland","36087",0.0575420496530344
"62","North Carolina","Chatham","37037",0.856380462497996
"63","Oklahoma","Tulsa","40143",2.09801028576866
"64","Pennsylvania","Delaware","42045",0.641448331049415
"65","Pennsylvania","Wayne","42127",0.181407723937757
"66","South Carolina","Charleston","45019",0.899493831419917
"67","South Carolina","Kershaw","45055",1.33358139953679
"68","Utah","Davis","49011",1.12768618185647
"69","Utah","Washington","49053",1.16465728586828
"70","Washington","Clark","53011",1.84400418795297
"71","Washington","Jefferson","53031",0.829765868611596
"72","Washington","Pierce","53053",1.73430623436527
"73","California","Fresno","06019",1.97569192059085
"74","California","Madera","06039",1.7818318277766
"75","California","Riverside","06065",1.20658775493997
"76","California","Santa Cruz","06087",1.03771358342652
"77","District of Columbia","District of Columbia","11001",0.516384012174704
"78","Florida","Charlotte","12015",1.5802314673623
"79","Florida","Okaloosa","12091",2.76265824574901
"80","Florida","Volusia","12127",1.60465385996238
"81","Georgia","Cobb","13067",2.22116711684373
"82","Georgia","Gwinnett","13135",1.58505524842121
"83","Kansas","Johnson","20091",1.71555774867166
"84","Massachusetts","Berkshire","25003",0.281822337581604
"85","Missouri","St. Louis","29189",1.55937132713728
"86","New Hampshire","Rockingham","33015",0.509773335446077
"87","New York","Saratoga","36091",0.561386885278746
"88","Oregon","Jackson","41029",3.19433183693106
"89","Oregon","Klamath","41035",0.508776715488266
"90","Pennsylvania","Montgomery","42091",0.380038061907884
"91","Vermont","Bennington","50003",0.170068027210884
"92","Virginia","Fairfax","51059",0.549362694003775
"93","Washington","Kittitas","53037",0.32736261217087
"94","Connecticut","Fairfield","09001",0.130461741077227
"95","Georgia","Cherokee","13057",2.85549282114021
"96","Indiana","Hendricks","18063",1.11891369105448
"97","Iowa","Johnson","19103",1.17635975128115
"98","Kentucky","Harrison","21097",0.731672594459688
"99","Kentucky","Jefferson","21111",2.12703017423474
"100","Maryland","Harford","24025",1.1922848083302
"101","Massachusetts","Worcester","25027",0.239654636209486
"102","Minnesota","Carver","27019",1.63064838636364
"103","New Jersey","Passaic","34031",0.125235008238423
"104","New York","Suffolk","36103",0.14748716799247
"105","New York","Ulster","36111",0.217262226243024
"106","Oregon","Douglas","41019",2.29752352845522
"107","Oregon","Marion","41047",1.40995936401492
"108","South Carolina","Spartanburg","45083",1.32474886711524
"109","Tennessee","Davidson","47037",0.848501236560143
"110","Tennessee","Shelby","47157",1.11735889437644
"111","Washington","Kitsap","53035",1.60313405169678
"112","Arizona","Pima","04019",1.05379069705906
"113","California","Shasta","06089",1.56883230773255
"114","Colorado","Arapahoe","08005",0.714389871283526
"115","Colorado","Larimer","08069",1.53936658831772
"116","Georgia","DeKalb","13089",1.55112464925693
"117","Georgia","Fayette","13113",2.13468341291346
"118","Georgia","Floyd","13115",2.60766702999289
"119","Indiana","Noble","18113",0.867344777264999
"120","Iowa","Pottawattamie","19155",1.19346906579735
"121","Louisiana","Jefferson","22051",0.93274201024587
"122","Maryland","Prince George's","24033",0.585781243430312
"123","New Jersey","Hudson","34017",0.102839309929283
"124","New Jersey","Monmouth","34025",0.261459712662463
"125","New Jersey","Union","34039",0.0997058374995504
"126","Ohio","Cuyahoga","39035",0.992506657246224
"127","Pennsylvania","Monroe","42089",0.329893076639117
"128","Texas","Collin","48085",2.18441247187049
"129","Virginia","Virginia Beach city","51810",2.29020829443702
"130","Wisconsin","Pierce","55093",3.10100708573513
"131","California","San Joaquin","06077",0.997940114612609
"132","California","Ventura","06111",1.5241776753351
"133","Colorado","Gunnison","08051",1.28985482068556
"134","Florida","Alachua","12001",1.8738381911342
"135","Florida","Collier","12021",0.869009379295758
"136","Florida","Nassau","12089",1.75893849512747
"137","Florida","Pasco","12101",1.26479740617645
"138","Florida","Pinellas","12103",0.937766335262485
"139","Georgia","Charlton","13049",1.45449379512563
"140","Illinois","Kane","17089",0.812398052141724
"141","Illinois","McHenry","17111",1.20192938331038
"142","Indiana","Adams","18001",2.81711957483552
"143","Indiana","Boone","18011",0.989696220555524
"144","Louisiana","Orleans","22071",0.524454996625894
"145","Massachusetts","Essex","25009",0.394902179950143
"146","Michigan","Oakland","26125",0.671632833165536
"147","Michigan","Wayne","26163",0.469654559172493
"148","Minnesota","Anoka","27003",1.42456030254674
"149","New Jersey","Burlington","34005",0.398055622782779
"150","Oregon","Multnomah","41051",1.3890005405603
"151","Pennsylvania","Philadelphia","42101",0.357170678689871
"152","South Dakota","Beadle","46005",0.0973472864443904
"153","South Dakota","Charles Mix","46023",0.287157287157287
"154","South Dakota","Davison","46035",1.12950175519697
"155","South Dakota","Minnehaha","46099",0.626116698278373
"156","Tennessee","Sullivan","47163",3.46454501583223
"157","Texas","Dallas","48113",0.891309526440879
"158","Texas","Montgomery","48339",0.858025728673825
"159","Texas","Tarrant","48439",2.10204795498474
"160","Utah","Weber","49057",0.960123201736889
"161","Virginia","Loudoun","51107",0.67045242464484
"162","Washington","Skagit","53057",0.918051247724698
"163","Washington","Whatcom","53073",0.836956325863296
"164","Arkansas","Jefferson","05069",2.08887964377138
"165","California","Stanislaus","06099",0.927584534327089
"166","Colorado","Pitkin","08097",1.54830555286133
"167","Delaware","New Castle","10003",0.651233023051584
"168","Florida","Miami-Dade","12086",1.14034774596624
"169","Florida","St. Johns","12109",1.38206516480373
"170","Georgia","Bartow","13015",2.27980728383506
"171","Georgia","Lee","13177",0.800457011330725
"172","Georgia","Lowndes","13185",1.06282028353959
"173","Illinois","Lake","17097",0.776861966216247
"174","Indiana","Howard","18067",1.46397618997998
"175","Indiana","Johnson","18081",0.918963769762852
"176","Indiana","St. Joseph","18141",1.55834905546928
"177","Louisiana","Caddo","22017",1.05451870318488
"178","Maryland","Baltimore","24005",1.21852773688798
"179","Minnesota","Olmsted","27109",0.951601599033334
"180","Mississippi","Forrest","28035",1.38605188320047
"181","New Jersey","Middlesex","34023",0.144581506075953
"182","New Mexico","Bernalillo","35001",0.839282948064121
"183","New Mexico","Santa Fe","35049",1.44962957544519
"184","New Mexico","Socorro","35053",0.00271798217003697
"185","New York","Monroe","36055",0.533582248181745
"186","North Dakota","Ward","38101",3.33479641144203
"187","Ohio","Stark","39151",1.26066573147939
"188","Oregon","Deschutes","41017",1.69306153836645
"189","Oregon","Linn","41043",1.832612021107
"190","Oregon","Polk","41053",1.30153159721266
"191","Oregon","Umatilla","41059",1.88011823303481
"192","Pennsylvania","Bucks","42017",0.433644524111168
"193","South Carolina","Lancaster","45057",1.84850074034954
"194","South Dakota","Bon Homme","46009",0
"195","Texas","Gregg","48183",1.21222311954251
"196","Vermont","Chittenden","50007",0.217927173631826
"197","Virginia","Arlington","51013",0.749886574890449
"198","Washington","Island","53029",0.64694743904878
"199","Washington","Thurston","53067",1.77772180930605
"200","Wisconsin","Fond du Lac","55039",2.21187572707677
"201","Wisconsin","Waukesha","55133",2.27786944558961
"202","Wyoming","Sheridan","56033",2.65717595754647
"203","Alaska","Anchorage","02020",2.40811025623558
"204","Arkansas","Pulaski","05119",1.90663002327502
"205","California","Tulare","06107",1.48016684348013
"206","Colorado","Adams","08001",0.96860397413266
"207","Connecticut","Litchfield","09005",0.115960516364746
"208","Florida","Clay","12019",1.85819241934454
"209","Florida","Duval","12031",1.19254119975948
"210","Florida","Palm Beach","12099",1.12054069413094
"211","Florida","Sarasota","12115",1.19586633460922
"212","Florida","Seminole","12117",1.01750339744943
"213","Iowa","Carroll","19027",0.719391714724048
"214","Kansas","Wyandotte","20209",1.15422565976848
"215","Kentucky","Montgomery","21173",1.25818036305736
"216","Maine","Androscoggin","23001",0.208787649137057
"217","Michigan","Ingham","26065",0.647330919650516
"218","Michigan","Kent","26081",0.746857809278868
"219","Michigan","Montcalm","26117",0.697599069008485
"220","Michigan","St. Clair","26147",0.668724448464255
"221","Michigan","Washtenaw","26161",0.664149926691789
"222","Minnesota","Dakota","27037",1.66881794807952
"223","Minnesota","Hennepin","27053",1.18658849879307
"224","Minnesota","Stearns","27145",0.397362982252704
"225","Missouri","Greene","29077",3.00837270332176
"226","Nebraska","Cass","31025",1.74408065513404
"227","Nevada","Carson City","32510",1.66642427384858
"228","New Jersey","Essex","34013",0.148364992018812
"229","New Jersey","Morris","34027",0.171446834608902
"230","New York","Albany","36001",0.370784190253377
"231","New York","Delaware","36025",0.276058892563747
"232","New York","Dutchess","36027",0.301799692287323
"233","New York","Herkimer","36043",1.8759015093718
"234","New York","Orange","36071",0.0872893434780227
"235","North Carolina","Cabarrus","37025",1.31879680655279
"236","North Carolina","Forsyth","37067",0.939050610588027
"237","North Carolina","Johnston","37101",1.26213371824275
"238","North Carolina","Mecklenburg","37119",0.939658134557936
"239","North Carolina","Onslow","37133",1.91592687291913
"240","Ohio","Trumbull","39155",1.08054231314729
"241","Oregon","Clackamas","41005",1.45022839299118
"242","Pennsylvania","Northampton","42095",0.276570874804438
"243","Pennsylvania","Pike","42103",0.054473697876097
"244","Tennessee","Knox","47093",2.34657745687336
"245","Virginia","Alexandria city","51510",0.687542229841384
"246","Virginia","Hanover","51085",1.24545564461589
"247","Virginia","James City","51095",1.54411354972593
"248","Virginia","Prince Edward","51147",2.72861217891714
"249","Virginia","Prince William","51153",0.839591005792451
"250","Washington","Columbia","53013",0
"251","Washington","Grays Harbor","53027",1.86350234802567
"252","Washington","Yakima","53077",0.467634811034547
"253","Alabama","Elmore","01051",1.43568077122161
"254","Alabama","Jefferson","01073",1.79912827524908
"255","Alabama","Limestone","01083",1.92652966819292
"256","Alabama","Montgomery","01101",1.23076465369289
"257","Alabama","Tuscaloosa","01125",1.36008789543582
"258","California","San Benito","06069",1.53577350959634
"259","Colorado","Clear Creek","08019",1.53191544817161
"260","Colorado","Pueblo","08101",1.69892345541857
"261","Colorado","Routt","08107",2.04540401507427
"262","Colorado","Summit","08117",0.220868922193846
"263","Colorado","Weld","08123",0.67950514733453
"264","Florida","Orange","12095",0.910182432284737
"265","Florida","Osceola","12097",1.45317446485632
"266","Georgia","Gordon","13129",2.27195798791129
"267","Georgia","Henry","13151",1.68433498760497
"268","Idaho","Ada","16001",1.58275558589869
"269","Iowa","Harrison","19085",1.44258242913031
"270","Kansas","Butler","20015",3.84238617812418
"271","Louisiana","St. Charles","22089",1.05590820005015
"272","Louisiana","St. Tammany","22103",1.38268085787028
"273","Louisiana","Terrebonne","22109",1.49119704312509
"274","Maine","Cumberland","23005",0.242505280127969
"275","Maryland","Anne Arundel","24003",0.892045764270269
"276","Maryland","Charles","24017",1.08030282596969
"277","Michigan","Bay","26017",1.95005528802478
"278","Michigan","Charlevoix","26029",1.53411009793989
"279","Michigan","Leelanau","26089",1.50339669523641
"280","Michigan","Macomb","26099",1.0917923474238
"281","Minnesota","Wright","27171",1.44592972223927
"282","Mississippi","Copiah","28029",0.727845129300096
"283","Mississippi","Leflore","28083",1.6154893896109
"284","Mississippi","Pearl River","28109",1.70268540090253
"285","Missouri","Henry","29083",1.40661485956304
"286","Montana","Gallatin","30031",1.06385015611414
"287","Montana","Lewis and Clark","30049",2.77220850028711
"288","Montana","Silver Bow","30093",4.27339762227822
"289","Montana","Yellowstone","30111",2.68924439107514
"290","New Jersey","Ocean","34029",0.196017902352564
"291","New York","Schenectady","36093",0.356132561969076
"292","North Carolina","Wayne","37191",0.586693396217309
"293","Oklahoma","Oklahoma","40109",1.78178675118755
"294","Pennsylvania","Chester","42029",0.624002435633653
"295","Pennsylvania","Cumberland","42041",0.723235998135485
"296","Pennsylvania","Washington","42125",1.50095610193848
"297","South Dakota","McCook","46087",1.73992673992674
"298","Tennessee","Hamilton","47065",1.27155355725288
"299","Tennessee","Jefferson","47089",2.20860771731218
"300","Tennessee","Rutherford","47149",1.07094456511984
"301","Texas","Bell","48027",1.32074094343815
"302","Texas","El Paso","48141",1.54364409447956
"303","Texas","Galveston","48167",0.870511381606723
"304","Texas","Smith","48423",3.00171425950161
"305","Texas","Travis","48453",1.07890144182368
"306","Virginia","Harrisonburg city","51660",0.41890468128475
"307","Washington","Grant","53025",2.34283779305071
"308","Wisconsin","Milwaukee","55079",0.995371678747171
"309","Wisconsin","Racine","55101",1.32841168460265
"310","Wisconsin","Sheboygan","55117",3.44975768487444
"311","Wyoming","Fremont","56013",0.885485852657824
"312","Alabama","Baldwin","01003",1.81727103498911
"313","Arizona","Graham","04009",1.73706862804509
"314","California","San Luis Obispo","06079",2.33252300565394
"315","Colorado","Boulder","08013",1.0839989561315
"316","Colorado","Mesa","08077",2.11656733014711
"317","Connecticut","Hartford","09003",0.13063684537122
"318","Connecticut","New Haven","09009",0.113597149986719
"319","Georgia","Coweta","13077",1.77563912131855
"320","Hawaii","Kauai","15007",0
"321","Idaho","Blaine","16013",0.150288463271883
"322","Idaho","Teton","16081",5.90569989078939
"323","Illinois","Cumberland","17035",2.3561303459474
"324","Illinois","DuPage","17043",0.945738256603637
"325","Illinois","Sangamon","17167",3.20642408974936
"326","Illinois","St. Clair","17163",1.69568684443363
"327","Illinois","Woodford","17203",7.03175618270171
"328","Indiana","LaPorte","18091",1.29009260383441
"329","Indiana","Wells","18179",2.9869927563343
"330","Iowa","Dallas","19049",0.768364744187251
"331","Kansas","Franklin","20059",2.95865503220796
"332","Kentucky","Bourbon","21017",2.69697782422989
"333","Kentucky","Nelson","21179",2.56103849172118
"334","Louisiana","Bossier","22015",1.70904522108771
"335","Louisiana","Lafourche","22057",1.32913728090259
"336","Louisiana","St. John the Baptist","22095",0.724029859275207
"337","Maryland","Carroll","24013",0.667472124308775
"338","Massachusetts","Barnstable","25001",0.346513996841073
"339","Massachusetts","Bristol","25005",0.367070060299149
"340","Michigan","Monroe","26115",1.39931421194899
"341","Minnesota","Renville","27129",1.44566795847483
"342","Montana","Missoula","30063",3.61213754109649
"343","New Jersey","Mercer","34021",0.151590907129803
"344","New Mexico","Sandoval","35043",0.571795937234475
"345","New York","Broome","36007",0.955025958956537
"346","New York","Tioga","36107",0.376350233005629
"347","New York","Tompkins","36109",0.246843153387276
"348","North Carolina","Brunswick","37019",0.900155438065414
"349","North Carolina","Craven","37049",1.55354236147943
"350","North Carolina","Harnett","37085",1.65904098622306
"351","Ohio","Belmont","39013",0.766393844697057
"352","Ohio","Butler","39017",1.24047388103429
"353","Ohio","Franklin","39049",1.00579014728169
"354","Ohio","Lorain","39093",1.20875918081437
"355","Ohio","Summit","39153",1.32939693782606
"356","Ohio","Tuscarawas","39157",0.716122488738943
"357","Oklahoma","Jackson","40065",1.15681482044372
"358","Pennsylvania","Allegheny","42003",1.07824191976865
"359","South Carolina","Beaufort","45013",1.77695681885858
"360","South Carolina","Lexington","45063",1.03760011703392
"361","Tennessee","Campbell","47013",2.84693772875512
"362","Texas","Brazoria","48039",1.42864793816673
"363","Texas","Hays","48209",2.32584372616642
"364","Utah","Summit","49043",0.349305040250401
"365","Vermont","Washington","50023",1.74560177122053
"366","Vermont","Windsor","50027",0.201207243460765
"367","Virginia","Chesterfield","51041",1.32240041179665
"368","Virginia","Spotsylvania","51177",1.58220064486351
"369","Washington","Klickitat","53039",0.68563054457907
"370","Wisconsin","Winnebago","55139",1.6117674887911
"371","Alabama","Lee","01081",1.24109122414984
"372","Alabama","Shelby","01117",1.57802520913798
"373","Arkansas","Garland","05051",2.46435353779276
"374","Arkansas","Saline","05125",2.29156370546665
"375","California","San Bernardino","06071",1.16368688981808
"376","California","Santa Barbara","06083",0.722479376828786
"377","Colorado","Garfield","08045",1.15544743427848
"378","Florida","Baker","12003",12.6419195428489
"379","Florida","Citrus","12017",3.04564616169024
"380","Georgia","Clarke","13059",2.6021323702486
"381","Georgia","Clayton","13063",1.48076204036864
"382","Georgia","Dougherty","13095",0.516534928677038
"383","Georgia","Newton","13217",1.71797790335392
"384","Hawaii","Maui","15009",1.1468477380142
"385","Illinois","Clinton","17027",2.51000186058788
"386","Illinois","Whiteside","17195",1.4474688279989
"387","Illinois","Winnebago","17201",0.41987278621497
"388","Indiana","Hamilton","18057",1.52804698297118
"389","Iowa","Allamakee","19005",0.475593290083291
"390","Iowa","Polk","19153",0.799267299870784
"391","Kentucky","Clark","21049",1.28857090162793
"392","Louisiana","St. Bernard","22087",1.24081176863334
"393","Maine","Lincoln","23015",0.432900432900433
"394","Maryland","Baltimore city","24510",1.17174555500296
"395","Maryland","Howard","24027",0.932918440169682
"396","Massachusetts","Hampden","25013",0.283983917932843
"397","Massachusetts","Plymouth","25023",0.185686997272866
"398","Michigan","Ottawa","26139",0.59763907697733
"399","Minnesota","Waseca","27161",2.23762417004718
"400","Minnesota","Washington","27163",1.65194693634683
"401","Mississippi","Hinds","28049",1.12893372700409
"402","New Hampshire","Hillsborough","33011",0.327803054307647
"403","New York","Erie","36029",0.497324530677945
"404","New York","Greene","36039",0.098692621064653
"405","New York","Montgomery","36057",1.50904018143834
"406","New York","Putnam","36079",0.219157694827127
"407","North Carolina","Watauga","37189",1.93563664294525
"408","North Carolina","Wilson","37195",0.945614514820279
"409","Ohio","Lucas","39095",1.50882395243988
"410","Ohio","Medina","39103",1.54680099758852
"411","Oklahoma","Cleveland","40027",1.61952458195176
"412","Oklahoma","Kay","40071",1.77809799215453
"413","Oklahoma","Payne","40119",1.25163375309128
"414","Oregon","Yamhill","41071",3.67289258473529
"415","Pennsylvania","Lehigh","42077",0.310787285961736
"416","Pennsylvania","Luzerne","42079",0.692568043682682
"417","South Carolina","Anderson","45007",1.72865082751254
"418","South Carolina","Greenville","45045",0.932095037739243
"419","South Carolina","Horry","45051",0.873242715876996
"420","Texas","Denton","48121",1.37682722514145
"421","Utah","Utah","49049",1.44066554767247
"422","Washington","Lewis","53041",1.64400463757728
"423","Washington","Lincoln","53043",6.95970695970696
"424","Alaska","Fairbanks North Star Borough","02090",1.01118198826799
"425","Arkansas","Cleburne","05023",1.16161374896682
"426","Arkansas","Cleveland","05025",5.45342656537433
"427","Arkansas","Desha","05041",4.20250788845289
"428","Arkansas","Lincoln","05079",0.530547453256912
"429","California","Nevada","06057",1.0164625494778
"430","Florida","Escambia","12033",2.35143322043711
"431","Florida","Lake","12069",1.37253312876993
"432","Georgia","Forsyth","13117",2.29399460117931
"433","Georgia","Hall","13139",1.38380541817324
"434","Georgia","Paulding","13223",2.37438869147601
"435","Georgia","Troup","13285",0.782441974608751
"436","Illinois","Peoria","17143",3.00140664583217
"437","Illinois","Will","17197",1.05790781144861
"438","Indiana","Bartholomew","18005",1.03774802058952
"439","Indiana","Floyd","18043",2.16711379038847
"440","Louisiana","Ascension","22005",1.88387465999525
"441","Maryland","Frederick","24021",0.311888310342374
"442","Maryland","Talbot","24041",1.26477771178836
"443","Minnesota","Benton","27009",0.926917183742309
"444","Minnesota","Blue Earth","27013",1.15059662599559
"445","Mississippi","Hancock","28045",2.61527704887281
"446","Mississippi","Monroe","28095",1.79521223362416
"447","Missouri","Cass","29037",2.26675221272661
"448","New Hampshire","Carroll","33003",0.633215544933041
"449","New Jersey","Hunterdon","34019",0.143276152510306
"450","New Jersey","Somerset","34035",0.127209318279131
"451","New York","Allegany","36003",0.942616416300627
"452","New York","Onondaga","36067",0.357889077183305
"453","New York","Ontario","36069",0.32480274234885
"454","North Carolina","Durham","37063",0.644941262418295
"455","Ohio","Geauga","39055",0.854172791814406
"456","Oklahoma","Canadian","40017",1.72938974011213
"457","Oregon","Benton","41003",1.34219311856117
"458","South Carolina","Fairfield","45039",0.865924366944492
"459","Tennessee","Sevier","47155",1.39766618301034
"460","Texas","Bowie","48037",1.13168458576127
"461","Texas","Matagorda","48321",1.35070361313332
"462","Utah","Tooele","49045",1.21854259672774
"463","Utah","Wasatch","49051",0.875423788707696
"464","Vermont","Orange","50017",-1.78571428571429
"465","Virginia","Stafford","51179",1.18561816597575
"466","Virginia","York","51199",2.30485446619994
"467","Wisconsin","Outagamie","55087",1.98770786363914
"468","Wisconsin","Wood","55141",3.23520320796958
"469","Alabama","Madison","01089",1.43349924404204
"470","Alabama","St. Clair","01115",1.97661997537217
"471","Alaska","Ketchikan Gateway Borough","02130",0.857371520036586
"472","Arizona","Navajo","04017",0.304430241464586
"473","California","Kern","06029",1.73905230426299
"474","California","Monterey","06053",1.49948081117008
"475","Delaware","Sussex","10005",0.478891848933358
"476","Florida","Brevard","12009",1.10716502390854
"477","Florida","Polk","12105",1.49086638309115
"478","Georgia","Richmond","13245",2.34108381595081
"479","Georgia","Whitfield","13313",1.57035829570545
"480","Hawaii","Hawaii","15001",1.55676392712013
"481","Idaho","Madison","16065",2.98274052499405
"482","Indiana","Franklin","18047",2.75360469219498
"483","Indiana","Lake","18089",0.988138662670791
"484","Iowa","Adair","19001",5.59860659239541
"485","Iowa","Black Hawk","19013",0.565321223782707
"486","Kansas","Douglas","20045",1.13380040393474
"487","Kansas","Ford","20057",0.370022891596694
"488","Kentucky","Lyon","21143",1.41154188948307
"489","Louisiana","East Baton Rouge","22033",1.60776009362142
"490","Louisiana","Washington","22117",0.966247470323495
"491","Maine","Kennebec","23011",0.255617252392932
"492","Maine","Oxford","23017",-0.25974025974026
"493","Maine","York","23031",0.4342842587405
"494","Michigan","Jackson","26075",0.171700881793011
"495","Michigan","Otsego","26137",0.300413592667114
"496","Minnesota","Martin","27091",0.421923537589563
"497","Minnesota","Nicollet","27103",1.36108822671725
"498","Mississippi","Harrison","28047",2.74765673690194
"499","Mississippi","Jackson","28059",2.77543420525256
"500","Missouri","Boone","29019",1.79117881027542
"501","Missouri","Cole","29051",3.30395319190103
"502","Missouri","Jackson","29095",2.03429123246281
"503","Nebraska","Knox","31107",1.38344854070661
"504","Nebraska","Sarpy","31153",1.56212895215243
"505","New Jersey","Gloucester","34015",0.707038763300987
"506","New Jersey","Warren","34041",0.148329988715651
"507","New Mexico","Taos","35055",1.70605794388326
"508","New York","Clinton","36019",0
"509","New York","Rensselaer","36083",0.517949929866986
"510","New York","Sullivan","36105",0.0481195043012442
"511","New York","Wyoming","36121",0.503510156416711
"512","North Carolina","Iredell","37097",1.11751292088927
"513","North Carolina","Sampson","37163",0.821029990903881
"514","North Dakota","Burleigh","38015",2.76030925126758
"515","North Dakota","Cass","38017",0.535334931650782
"516","Ohio","Coshocton","39031",0.533596693694949
"517","Ohio","Darke","39037",3.32781469112736
"518","Ohio","Lake","39085",1.17270210214101
"519","Ohio","Mahoning","39099",0.870867806337597
"520","Oklahoma","Pawnee","40117",1.57590383391113
"521","Oregon","Lane","41039",1.80275989675837
"522","Pennsylvania","Beaver","42007",1.05692812323287
"523","South Carolina","Calhoun","45017",2.8224554751815
"524","South Carolina","Richland","45079",1.46230167312886
"525","South Carolina","York","45091",1.71976644696245
"526","Texas","Brazos","48041",0.472082928061565
"527","Texas","Ellis","48139",2.09521334472122
"528","Texas","Lubbock","48303",1.25289401824411
"529","Virginia","Charlottesville city","51540",1.89927548450386
"530","Virginia","Goochland","51075",0.923753208996737
"531","Virginia","Henrico","51087",0.919603521786288
"532","Virginia","Williamsburg city","51830",1.62652347067046
"533","Washington","Franklin","53021",0.680680440678082
"534","Washington","Mason","53045",3.34426994500869
"535","West Virginia","Jefferson","54037",0.345693986012085
"536","Wisconsin","Kenosha","55059",1.15927949960987
"537","Wyoming","Laramie","56021",1.07944019718211
"538","Wyoming","Park","56029",1.76195891921698
"539","Alabama","Calhoun","01015",3.13904781296974
"540","Alabama","Talladega","01121",3.25810413353681
"541","Alaska","Kenai Peninsula Borough","02122",0.939020312612434
"542","Arizona","Coconino","04005",0.531504593260516
"543","Arkansas","Bradley","05011",3.95383944343791
"544","Arkansas","Faulkner","05045",1.16025060997373
"545","Arkansas","Washington","05143",0.741996308517828
"546","California","Mendocino","06045",4.55183335665279
"547","Colorado","Yuma","08125",0.230414746543779
"548","Connecticut","Middlesex","09007",0.196354480391887
"549","Delaware","Kent","10001",0.604255277700798
"550","Florida","Leon","12073",1.97330501415217
"551","Florida","Sumter","12119",2.35894662488432
"552","Florida","Walton","12131",1.58598731999276
"553","Georgia","Columbia","13073",2.44386175485002
"554","Georgia","Houston","13153",1.57805350251996
"555","Idaho","Twin Falls","16083",1.99150800994232
"556","Illinois","Jackson","17077",1.65999271256387
"557","Illinois","Kankakee","17091",0.74848302161565
"558","Illinois","Kendall","17093",0.859827123383937
"559","Illinois","LaSalle","17099",5.89619085457735
"560","Illinois","Madison","17119",2.44301658958543
"561","Illinois","Washington","17189",2.39297430036643
"562","Illinois","Williamson","17199",3.03052530720298
"563","Indiana","Clark","18019",1.7634456310808
"564","Indiana","Fayette","18041",2.45140318231108
"565","Indiana","Jennings","18079",1.05833415303844
"566","Indiana","Madison","18095",1.76095806076281
"567","Iowa","Washington","19183",0.495390076510652
"568","Iowa","Winneshiek","19191",2.86932240967622
"569","Kansas","Leavenworth","20103",0.644265216861278
"570","Kentucky","Franklin","21073",2.45048061720202
"571","Kentucky","Kenton","21117",1.12017621992849
"572","Kentucky","Warren","21227",1.22101179140687
"573","Maine","Penobscot","23019",0.579221099769045
"574","Massachusetts","Franklin","25011",0.245792208481767
"575","Minnesota","Rice","27131",0.670419231064316
